Account Name,Campaign ID,Campaign Name,Campaign Status,Ad Set Name,Ad Set ID,Ad Set Status,Website URL(s)
NBP Skin,120242729086950653,ntn_tof_web_lipbright_static_reel_clp_260226,PAUSED,open_india_lipbright_reel_creative_260226,120242729086960653,ACTIVE,https://nuskhebyparas.com/collections/lips-skin-care
NBP Skin,120242729086950653,ntn_tof_web_lipbright_static_reel_clp_260226,PAUSED,open_india_lipbright_mix_creative_260226 – Copy,120242787946890653,ACTIVE,https://nuskhebyparas.com/collections/lips-skin-care
NBP Skin,120242729086950653,ntn_tof_web_lipbright_static_reel_clp_260226,PAUSED,open_india_lipbright_static_creative_260226,120242729713810653,ACTIVE,https://nuskhebyparas.com/ | https://nuskhebyparas.com/collections/lips-skin-care
NBP Skin,120242729086950653,ntn_tof_web_lipbright_static_reel_clp_260226,PAUSED,open_india_lipbright_reel_creative_260226,120242729086960653,ACTIVE,https://nuskhebyparas.com/collections/lips-skin-care
NBP Skin,120242729086950653,ntn_tof_web_lipbright_static_reel_clp_260226,PAUSED,open_india_lipbright_mix_creative_260226 – Copy,120242787946890653,ACTIVE,https://nuskhebyparas.com/collections/lips-skin-care
NBP Skin,120242729086950653,ntn_tof_web_lipbright_static_reel_clp_260226,PAUSED,open_india_lipbright_static_creative_260226,120242729713810653,ACTIVE,https://nuskhebyparas.com/ | https://nuskhebyparas.com/collections/lips-skin-care
NBP Skin,120242729086950653,ntn_tof_web_lipbright_static_reel_clp_260226,PAUSED,open_india_lipbright_reel_creative_260226,120242729086960653,ACTIVE,https://nuskhebyparas.com/collections/lips-skin-care
NBP Skin,120242730079040653,ntn_tof_web_timereversal_static_reel_clp_260226,PAUSED,open_india_timereversal_static_creative_260226,120242731232210653,ACTIVE,https://nuskhebyparas.com/collections/time-reversal-for-lines-wrinkles-facial-elasticity
NBP Skin,120242730079040653,ntn_tof_web_timereversal_static_reel_clp_260226,PAUSED,open_india_timereversal_mix_creative_260226,120242730625190653,ACTIVE,https://nuskhebyparas.com/collections/time-reversal-for-lines-wrinkles-facial-elasticity
NBP Skin,120242730079040653,ntn_tof_web_timereversal_static_reel_clp_260226,PAUSED,open_india_timereversal_reel_clp_creative_260226,120242730079050653,ACTIVE,https://nuskhebyparas.com/collections/time-reversal-for-lines-wrinkles-facial-elasticity
NBP Skin,120242730079040653,ntn_tof_web_timereversal_static_reel_clp_260226,PAUSED,open_india_timereversal_static_creative_260226,120242731232210653,ACTIVE,https://nuskhebyparas.com/collections/time-reversal-for-lines-wrinkles-facial-elasticity
NBP Skin,120242730079040653,ntn_tof_web_timereversal_static_reel_clp_260226,PAUSED,open_india_timereversal_mix_creative_260226,120242730625190653,ACTIVE,https://nuskhebyparas.com/collections/time-reversal-for-lines-wrinkles-facial-elasticity
NBP Skin,120242730079040653,ntn_tof_web_timereversal_static_reel_clp_260226,PAUSED,open_india_timereversal_reel_clp_creative_260226,120242730079050653,ACTIVE,https://nuskhebyparas.com/collections/time-reversal-for-lines-wrinkles-facial-elasticity
NBP Skin,120242731538440653,ntn_tof_web_holi_offer_static_260226,PAUSED,open_india_holi_offer_static_creative_260226,120242731538450653,ACTIVE,https://nuskhebyparas.com/
NBP Skin,120242776761850653,ntn_tof_web_bbspf_static_reel_clp_270226,PAUSED,open_india_skin_bbspf_static_reel_clp_creative_270226,120242776761860653,ACTIVE,https://nuskhebyparas.com/collections/bb-cream-makeup-protector
SML Crystals,120242777179420763,ntn_adv_web_conv_crystal_pack0f3_reel_080326 – Copy,PAUSED,brand_reel_creatives_220226,120242777179410763,ACTIVE,https://studdmuffynlife.com/collections/wall-decor-premium-range?fbclid=fbclid
SML Crystals,120242779263030763,ntn_adv_conv_web_crystal_miniature_series_mix_080326,PAUSED,open_india_miniature_series_080326,120242779263020763,ACTIVE,https://studdmuffynlife.com/collections/miniature-series
SML Crystals,120242779278220763,ntn_tof_web_selenite_plate_reel_clp_080326,PAUSED,open_india_crystal_selenite_reel_clp_creative_080326,120242779278300763,ACTIVE,https://studdmuffynlife.com/collections/selenite-plate
SML Crystals,120242779400890763,ntn_adv_conv_web_crystal_miniature_series_mix_080326 – Copy,PAUSED,open_india_miniature_series_080326,120242779400880763,ACTIVE,https://studdmuffynlife.com/collections/miniature-series
SML Crystals,120242779439350763,ntn_adv_conv_web_crystal_miniature_series_mix_080326 – Copy 2,PAUSED,open_india_miniature_series_080326,120242779439380763,ACTIVE,https://studdmuffynlife.com/collections/miniature-series
NBP Skin,120242784314940653,ntn_tof_web_botox_static_reel_clp_270226,PAUSED,open_india_skin_botox_static_reel_clp_creative_270226,120242784314910653,ACTIVE,https://nuskhebyparas.com/collections/time-reversal-for-lines-wrinkles-facial-elasticity-copy
NBP Skin,120242784314940653,ntn_tof_web_botox_static_reel_clp_270226,PAUSED,open_india_skin_botox_static_reel_clp_creative_270226,120242784314910653,ACTIVE,https://nuskhebyparas.com/collections/time-reversal-for-lines-wrinkles-facial-elasticity-copy
NBP Skin,120242786110570653,ntn_tof_web_unb_hairoil_pm_antiblemish_babyfaceassin_static_reel_clp_270226,PAUSED,open_india_skin_antiblemish_static_reel_clp_creative_270226,120242786171940653,ACTIVE,https://nuskhebyparas.com/search?q=anti+blemish+mask&_pos=2&_psq=anti+blemi&_ss=e&_v=1.0
NBP Skin,120242786110570653,ntn_tof_web_unb_hairoil_pm_antiblemish_babyfaceassin_static_reel_clp_270226,PAUSED,open_india_skin_pm_static_reel_clp_creative_270226,120242786171930653,ACTIVE,https://nuskhebyparas.com/collections/pigmentation-free-glow-copy
NBP Skin,120242786110570653,ntn_tof_web_unb_hairoil_pm_antiblemish_babyfaceassin_static_reel_clp_270226,PAUSED,open_india_skin_hairoil_static_reel_clp_creative_270226,120242786171910653,ACTIVE,https://nuskhebyparas.com/collections/hair-oils
NBP Skin,120242786110570653,ntn_tof_web_unb_hairoil_pm_antiblemish_babyfaceassin_static_reel_clp_270226,PAUSED,open_india_skin_babyassasin_static_reel_clp_creative_270226,120242786171880653,ACTIVE,https://nuskhebyparas.com/search?q=baby+face+assassin&_pos=2&_psq=baby&_ss=e&_v=1.0
NBP Skin,120242786110570653,ntn_tof_web_unb_hairoil_pm_antiblemish_babyfaceassin_static_reel_clp_270226,PAUSED,open_india_skin_unb_static_reel_clp_creative_270226,120242786110560653,ACTIVE,https://nuskhebyparas.com/collections/underarm-neckbright
NBP Skin,120242786110570653,ntn_tof_web_unb_hairoil_pm_antiblemish_babyfaceassin_static_reel_clp_270226,PAUSED,open_india_skin_antiblemish_static_reel_clp_creative_270226,120242786171940653,ACTIVE,https://nuskhebyparas.com/search?q=anti+blemish+mask&_pos=2&_psq=anti+blemi&_ss=e&_v=1.0
NBP Skin,120242786110570653,ntn_tof_web_unb_hairoil_pm_antiblemish_babyfaceassin_static_reel_clp_270226,PAUSED,open_india_skin_pm_static_reel_clp_creative_270226,120242786171930653,ACTIVE,https://nuskhebyparas.com/collections/pigmentation-free-glow-copy
NBP Skin,120242786110570653,ntn_tof_web_unb_hairoil_pm_antiblemish_babyfaceassin_static_reel_clp_270226,PAUSED,open_india_skin_hairoil_static_reel_clp_creative_270226,120242786171910653,ACTIVE,https://nuskhebyparas.com/collections/hair-oils
NBP Skin,120242786110570653,ntn_tof_web_unb_hairoil_pm_antiblemish_babyfaceassin_static_reel_clp_270226,PAUSED,open_india_skin_babyassasin_static_reel_clp_creative_270226,120242786171880653,ACTIVE,https://nuskhebyparas.com/search?q=baby+face+assassin&_pos=2&_psq=baby&_ss=e&_v=1.0
NBP Skin,120242786110570653,ntn_tof_web_unb_hairoil_pm_antiblemish_babyfaceassin_static_reel_clp_270226,PAUSED,open_india_skin_unb_static_reel_clp_creative_270226,120242786110560653,ACTIVE,https://nuskhebyparas.com/collections/underarm-neckbright
NBP Skin,120242844803120653,ntn_adv_web_conv_skin_time_reversal_010326,PAUSED,open_india_mix_creative_010326,120242844803170653,ACTIVE,https://www.nuskhebyparas.com/collections/time-reversal-for-lines-wrinkles-facial-elasticity
Credit Line 06,120242910942320249,Instagram ਪੋਸਟ: AM/PM Booster Kit — India’s...,ACTIVE,Instagram ਪੋਸਟ: AM/PM Booster Kit — India’s...,120242910942370249,ACTIVE,N/A
Credit Line 06,120242910942320249,Instagram ਪੋਸਟ: AM/PM Booster Kit — India’s...,ACTIVE,Instagram ਪੋਸਟ: AM/PM Booster Kit — India’s...,120242910942370249,ACTIVE,N/A
Credit Line 06,120242910942320249,Instagram ਪੋਸਟ: AM/PM Booster Kit — India’s...,ACTIVE,Instagram ਪੋਸਟ: AM/PM Booster Kit — India’s...,120242910942370249,ACTIVE,N/A
Credit Line 06,120242911168150249,Instagram ਪੋਸਟ: Unlock Time Reversal Combo –...,ACTIVE,Instagram ਪੋਸਟ: Unlock Time Reversal Combo –...,120242911168390249,ACTIVE,N/A
Credit Line 06,120242911168150249,Instagram ਪੋਸਟ: Unlock Time Reversal Combo –...,ACTIVE,Instagram ਪੋਸਟ: Unlock Time Reversal Combo –...,120242911168390249,ACTIVE,N/A
Credit Line 06,120242911168150249,Instagram ਪੋਸਟ: Unlock Time Reversal Combo –...,ACTIVE,Instagram ਪੋਸਟ: Unlock Time Reversal Combo –...,120242911168390249,ACTIVE,N/A
Credit Line 06,120242911219210249,Instagram ਪੋਸਟ: ✨ Xtreme Hair Growth Booster...,ACTIVE,Instagram ਪੋਸਟ: ✨ Xtreme Hair Growth Booster...,120242911219380249,ACTIVE,N/A
Credit Line 06,120242911219210249,Instagram ਪੋਸਟ: ✨ Xtreme Hair Growth Booster...,ACTIVE,Instagram ਪੋਸਟ: ✨ Xtreme Hair Growth Booster...,120242911219380249,ACTIVE,N/A
Credit Line 06,120242911219210249,Instagram ਪੋਸਟ: ✨ Xtreme Hair Growth Booster...,ACTIVE,Instagram ਪੋਸਟ: ✨ Xtreme Hair Growth Booster...,120242911219380249,ACTIVE,N/A
Credit Line 06,120242918351420249,Instagram ਪੋਸਟ: Studd Muffyn Berberine – Natural...,ACTIVE,Instagram ਪੋਸਟ: Studd Muffyn Berberine – Natural...,120242918352050249,ACTIVE,N/A
Credit Line 06,120242918351420249,Instagram ਪੋਸਟ: Studd Muffyn Berberine – Natural...,ACTIVE,Instagram ਪੋਸਟ: Studd Muffyn Berberine – Natural...,120242918352050249,ACTIVE,N/A
Credit Line 06,120242918351420249,Instagram ਪੋਸਟ: Studd Muffyn Berberine – Natural...,ACTIVE,Instagram ਪੋਸਟ: Studd Muffyn Berberine – Natural...,120242918352050249,ACTIVE,N/A
Credit Line 06,120242926137860249,Instagram ਪੋਸਟ: Sunscreen jo seconds mein skin...,ACTIVE,Instagram ਪੋਸਟ: Sunscreen jo seconds mein skin...,120242926138070249,ACTIVE,N/A
Credit Line 06,120242926137860249,Instagram ਪੋਸਟ: Sunscreen jo seconds mein skin...,ACTIVE,Instagram ਪੋਸਟ: Sunscreen jo seconds mein skin...,120242926138070249,ACTIVE,N/A
Credit Line 06,120242926137860249,Instagram ਪੋਸਟ: Sunscreen jo seconds mein skin...,ACTIVE,Instagram ਪੋਸਟ: Sunscreen jo seconds mein skin...,120242926138070249,ACTIVE,N/A
Credit Line 06,120242926174900249,Instagram ਪੋਸਟ: Magic Wand – Ultimate Eye Care...,ACTIVE,Instagram ਪੋਸਟ: Magic Wand – Ultimate Eye Care...,120242926175000249,ACTIVE,N/A
Credit Line 06,120242926174900249,Instagram ਪੋਸਟ: Magic Wand – Ultimate Eye Care...,ACTIVE,Instagram ਪੋਸਟ: Magic Wand – Ultimate Eye Care...,120242926175000249,ACTIVE,N/A
Credit Line 06,120242926174900249,Instagram ਪੋਸਟ: Magic Wand – Ultimate Eye Care...,ACTIVE,Instagram ਪੋਸਟ: Magic Wand – Ultimate Eye Care...,120242926175000249,ACTIVE,N/A
Credit Line 06,120242926210220249,Instagram ਪੋਸਟ: Karungali Malai Mala – Spiritual...,ACTIVE,Instagram ਪੋਸਟ: Karungali Malai Mala – Spiritual...,120242926210320249,ACTIVE,N/A
Credit Line 06,120242926210220249,Instagram ਪੋਸਟ: Karungali Malai Mala – Spiritual...,ACTIVE,Instagram ਪੋਸਟ: Karungali Malai Mala – Spiritual...,120242926210320249,ACTIVE,N/A
Credit Line 06,120242926210220249,Instagram ਪੋਸਟ: Karungali Malai Mala – Spiritual...,ACTIVE,Instagram ਪੋਸਟ: Karungali Malai Mala – Spiritual...,120242926210320249,ACTIVE,N/A
Credit Line 06,120242966674530249,Instagram ਪੋਸਟ: Pars Ke Nuskhe Detox Drink ek...,ACTIVE,Instagram ਪੋਸਟ: Pars Ke Nuskhe Detox Drink ek...,120242966674720249,ACTIVE,N/A
Credit Line 06,120242966674530249,Instagram ਪੋਸਟ: Pars Ke Nuskhe Detox Drink ek...,ACTIVE,Instagram ਪੋਸਟ: Pars Ke Nuskhe Detox Drink ek...,120242966674720249,ACTIVE,N/A
Credit Line 06,120242966683640249,Instagram ਪੋਸਟ: Belly fat kam karna mushkil lag...,ACTIVE,Instagram ਪੋਸਟ: Belly fat kam karna mushkil lag...,120242966683720249,ACTIVE,N/A
Credit Line 06,120242966683640249,Instagram ਪੋਸਟ: Belly fat kam karna mushkil lag...,ACTIVE,Instagram ਪੋਸਟ: Belly fat kam karna mushkil lag...,120242966683720249,ACTIVE,N/A
Credit Line 06,120242966725420249,Instagram ਪੋਸਟ: Paras Ke Nuskhe – Double Fat Loss...,ACTIVE,Instagram ਪੋਸਟ: Paras Ke Nuskhe – Double Fat Loss...,120242966725800249,ACTIVE,N/A
Credit Line 06,120242966725420249,Instagram ਪੋਸਟ: Paras Ke Nuskhe – Double Fat Loss...,ACTIVE,Instagram ਪੋਸਟ: Paras Ke Nuskhe – Double Fat Loss...,120242966725800249,ACTIVE,N/A
Credit Line 06,120242982917230249,Instagram ਪੋਸਟ: A luxury 3-step lip care kit...,ACTIVE,Instagram ਪੋਸਟ: A luxury 3-step lip care kit...,120242982917280249,ACTIVE,N/A
Credit Line 06,120242982920300249,"Instagram ਪੋਸਟ: ✨ Triderma Bright

Three powerful...",ACTIVE,"Instagram ਪੋਸਟ: ✨ Triderma Bright

Three powerful...",120242982920360249,ACTIVE,N/A
Credit Line 06,120242982926330249,Instagram ਪੋਸਟ: InsideOut Hair Care Combo...,ACTIVE,Instagram ਪੋਸਟ: InsideOut Hair Care Combo...,120242982926390249,ACTIVE,N/A
Credit Line 06,120242982930890249,Instagram ਪੋਸਟ: Mystic Owl Wall Clock – Pyrite &...,ACTIVE,Instagram ਪੋਸਟ: Mystic Owl Wall Clock – Pyrite &...,120242982931000249,ACTIVE,N/A
Credit Line 06,120242982949070249,Instagram ਪੋਸਟ: BB Cream with SPF 50 Sunscreen...,ACTIVE,Instagram ਪੋਸਟ: BB Cream with SPF 50 Sunscreen...,120242982951990249,ACTIVE,N/A
Credit Line 06,120242983032390249,Instagram ਪੋਸਟ: Raw Pyrite Geode – Pocket-Sized...,ACTIVE,Instagram ਪੋਸਟ: Raw Pyrite Geode – Pocket-Sized...,120242983032460249,ACTIVE,N/A
SML Crystals,120243005865080763,ntn_tof_web_crystal_moneybowl_static_reel_clp_130326_R,PAUSED,open_india_crystal_moneybowl_reel_clp_creative_130326,120243005865100763,ACTIVE,https://studdmuffynlife.com/collections/money-bowl-1 | https://studdmuffynlife.com/collections/selenite-money-bowl
SML Crystals,120243007745600763,ntn_adv_web_conv_bracelet_crystal_sutra_reel_130326_R,PAUSED,open_india_prem_sutra_bracelet_130326,120243007745560763,ACTIVE,http://studdmuffynlife.com/ | https://studdmuffynlife.com/collections/bracelets
SML Crystals,120243011035470763,ntn_adv_web_conv_shiving _combo__130326_R,PAUSED,open_india_crystal_pyrite_shivling_creative_130326,120243011035460763,ACTIVE,https://studdmuffynlife.com/products/pyrite-shivling-copy?_pos=1&_sid=6b908738e&_ss=r
SML Crystals,120243011555920763,ntn_adv_web_conv_crystal_richierich_reel_130326_R,PAUSED,open_india_bracelet_richie_rich_reel_130326,120243011555980763,ACTIVE,https://studdmuffynlife.com/collections/riche-rich
SML Crystals,120243019844470763,ntn_adv_conv_web_crystal_leaf_reel_100326_R – Copy,PAUSED,open_india_selenite_leaf_creative_100326,120243019844530763,ACTIVE,https://studdmuffynlife.com | https://studdmuffynlife.com/collections/selenite-plate-copy
NBP Hair/Perfume,120243120118900316,ntn_tof_web_conv_hair_xtreme_phus_phus_reel_230226,PAUSED,brand_xtreme_phus_phus_creatives_230226,120243120118940316,ACTIVE,https://nuskhebyparas.com/collections/all-day-phus-phus
SML Crystals,120243158397080763,ntn_adv_conv_web_offer_creatives_150326_R,PAUSED,open_india_offer_creatives_150326,120243158397090763,ACTIVE,https://studdmuffynlife.com/collections/mahadev-trishul-plate
NBP Hair/Perfume,120243321727970316,ntn_tof_web_xtreamhairgrowth_boosterkit_static_reel_clp_270226,ACTIVE,open_india_xtream_hair_growth_boosterkit_static_creative_270226,120243322261870316,ACTIVE,https://nuskhebyparas.com/collections/xtreme-hair-growth-booster-kit
NBP Hair/Perfume,120243321727970316,ntn_tof_web_xtreamhairgrowth_boosterkit_static_reel_clp_270226,ACTIVE,open_india_xtream_hair_growth_boosterkit_mix_creative_270226,120243322217170316,ACTIVE,https://nuskhebyparas.com/collections/xtreme-hair-growth-booster-kit
NBP Hair/Perfume,120243321727970316,ntn_tof_web_xtreamhairgrowth_boosterkit_static_reel_clp_270226,ACTIVE,open_india_xtream_hair_growth_boosterkit_reel_clp_creative_270226,120243321727950316,ACTIVE,https://nuskhebyparas.com/collections/xtreme-hair-growth-booster-kit
NBP Hair/Perfume,120243355365900316,ntn_tof_web_solidperfume_static_reel_clp_270226,PAUSED,open_india_solidperfume_static_reel_clp_creative_270226,120243355365910316,ACTIVE,https://nuskhebyparas.com/ | https://nuskhebyparas.com/collections/perfume-corner-copy | https://nuskhebyparas.com/collections/solid-perfumes
NBP Hair/Perfume,120243355365900316,ntn_tof_web_solidperfume_static_reel_clp_270226,PAUSED,open_india_solidperfume_static_reel_clp_creative_270226,120243355365910316,ACTIVE,https://nuskhebyparas.com/ | https://nuskhebyparas.com/collections/perfume-corner-copy | https://nuskhebyparas.com/collections/solid-perfumes
NBP Hair/Perfume,120243356673030316,ntn_tof_web_hair_xtreme_static_reel_clp_270226,ARCHIVED,—,—,—,N/A
NBP Hair/Perfume,120243356673030316,ntn_tof_web_hair_xtreme_static_reel_clp_270226,ARCHIVED,—,—,—,N/A
NBP Hair/Perfume,120243363403830316,ntn_tof_web_hair_xtremehairmist_static_reel_clp_270226,PAUSED,open_india_hair_hairmistblack_static_reel_clp_creative_270226,120243363403810316,ACTIVE,https://nuskhebyparas.com/collections/phus-phus-hair-mist
SM Crystals,120243491771430581,NTN_wanda_conv_clocks_carousel_14/02/26,PAUSED,plates,120243492530290581,ACTIVE,N/A
SM Crystals,120243491771430581,NTN_wanda_conv_clocks_carousel_14/02/26,PAUSED,clock,120243491771440581,ACTIVE,N/A
SM Crystals,120243492594370581,Retarget_NTN_wanda_conv_clocks_carousel_14/02/26 – Copy,PAUSED,plates,120243492594410581,ACTIVE,N/A
SM Crystals,120243492594370581,Retarget_NTN_wanda_conv_clocks_carousel_14/02/26 – Copy,PAUSED,clock,120243492594390581,ACTIVE,N/A
SM Crystals,120243513892300581,ds_tof_web_conv_category_creative_140226 – Copy,PAUSED,open_india_pyrite_creative_140226,120243513925860581,ACTIVE,https://studdmuffyn.com/collections/customer-favorites-bracelet-copy?_ | https://studdmuffyn.com/collections/richi-rich
SM Crystals,120243513892300581,ds_tof_web_conv_category_creative_140226 – Copy,PAUSED,open_india_Bracelet_creative_140226,120243513892310581,ACTIVE,https://studdmuffyn.com/collections/de-stress-heal-peace
SM Crystals,120243513892300581,ds_tof_web_conv_category_creative_140226 – Copy,PAUSED,open_india_wallart_creative_140226,120243513892290581,ACTIVE,https://studdmuffyn.com/collections/lapiz-peacock | https://studdmuffyn.com/collections/lapiz-peacock?_
SM Crystals,120243513892300581,ds_tof_web_conv_category_creative_140226 – Copy,PAUSED,open_india_pyrite_creative_140226,120243513925860581,ACTIVE,https://studdmuffyn.com/collections/customer-favorites-bracelet-copy?_ | https://studdmuffyn.com/collections/richi-rich
SM Crystals,120243513892300581,ds_tof_web_conv_category_creative_140226 – Copy,PAUSED,open_india_Bracelet_creative_140226,120243513892310581,ACTIVE,https://studdmuffyn.com/collections/de-stress-heal-peace
SM Crystals,120243513892300581,ds_tof_web_conv_category_creative_140226 – Copy,PAUSED,open_india_wallart_creative_140226,120243513892290581,ACTIVE,https://studdmuffyn.com/collections/lapiz-peacock | https://studdmuffyn.com/collections/lapiz-peacock?_
SM Crystals,120243531265080581,NTN_Retarget_Conv_Frames_wands_16/02/26,PAUSED,New Sales ad set,120243531265100581,ACTIVE,N/A
NBP Hair/Perfume,120243534619550316,ntn_adv_web_hair_xtremehair_mix_030326,ACTIVE,open_india_hair_xtremehair_mix_creative_030326,120243536355200316,ACTIVE,https://nuskhebyparas.com/collections/hair-growth
NBP Hair/Perfume,120243534619550316,ntn_adv_web_hair_xtremehair_mix_030326,ACTIVE,open_india_hair_xtremehair_mix_creative_030326,120243534619570316,ACTIVE,https://nuskhebyparas.com/collections/hair-growth
NBP Hair/Perfume,120243594610670316,ntn_adv_web_hair_hairboosterkit_reel_040326,PAUSED,open_india_hair_mix_creative_040326,120243594610680316,ACTIVE,https://nuskhebyparas.com/collections/xtreme-hair-growth-booster-kit
NBP Hair/Perfume,120243596269430316,ntn_adv_web_hair_yellowmist_mix_040326,PAUSED,open_india_hair_mix_creative_040326,120243596269480316,ACTIVE,https://nuskhebyparas.com/collections/all-day-phus-phus-copy
SM Crystals,120243795409280581,ntn_adv_web_conv_other_frames_reel_180226 – Copy 2,PAUSED,open_india_mix_creative_200226,120243795484110581,PAUSED,https://studdmuffyn.com/collections/power-of-trishul | https://studdmuffyn.com/collections/pyrite-owl-the-symbol-of-wealth
SM Crystals,120243795409280581,ntn_adv_web_conv_other_frames_reel_180226 – Copy 2,PAUSED,open_india_mix_creative_200226,120243795424300581,PAUSED,https://studdmuffyn.com/collections/power-of-trishul | https://studdmuffyn.com/collections/pyrite-owl-the-symbol-of-wealth
SM Crystals,120243795409280581,ntn_adv_web_conv_other_frames_reel_180226 – Copy 2,PAUSED,open_india_mix_creative_200226,120243795409330581,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/collections/kathakali-netram-frame | https://studdmuffyn.com/collections/power-of-trishul | https://studdmuffyn.com/collections/pyrite-owl-the-symbol-of-wealth
SM Crystals,120243843499740581,ntn_adv_wanda_conv_crystals_clock_21022026,PAUSED,brand_clock_creative_230226,120243844533660581,PAUSED,https://studdmuffyn.com/collections/pyrite-owl-clock-copy-1
SM Crystals,120243843499740581,ntn_adv_wanda_conv_crystals_clock_21022026,PAUSED,brand_clock_creative_230226,120243844521970581,PAUSED,https://studdmuffyn.com/collections/pyrite-owl-clock-copy-1
SM Crystals,120243843499740581,ntn_adv_wanda_conv_crystals_clock_21022026,PAUSED,brand_clock_creative_230226,120243843499730581,ACTIVE,https://studdmuffyn.com/collections/pyrite-owl-clock-copy-1
SM Crystals,120243844165240581,sale_ntn_web_conv_ai_astro_bot_reel_18022026 – Copy 3,PAUSED,brand_ai_astro_bot_mix_reel_200226 – Copy 2,120243844322680581,ACTIVE,https://studdmuffyn.com/pages/studd-muffyn-bracelet-bot?_pos=2&_psq=bot&_ss=e&_v=1.0
SM Crystals,120243844165240581,sale_ntn_web_conv_ai_astro_bot_reel_18022026 – Copy 3,PAUSED,brand_ai_astro_bot_mix_reel_200226 – Copy,120243844165270581,ACTIVE,https://studdmuffyn.com/pages/studd-muffyn-bracelet-bot?_pos=2&_psq=bot&_ss=e&_v=1.0
SM Crystals,120243906274840581,ntn_tof_wanda_conv_skin_am_pm_booster_reel_230226 – Copy,PAUSED,open_india_mix_creative_080226,120243906274930581,ACTIVE,https://studdmuffyn.com/collections/customer-favorites-bracelet-copy?_ | https://studdmuffyn.com/collections/richi-rich
SM Crystals,120243906819990581,ntn_tof_wanda_crystal_miniature_series_reel_23022026 – Copy,PAUSED,open_india_mix_creative_230226,120243906820030581,PAUSED,https://studdmuffyn.com/collections/miniatures?_
SM Crystals,120243906879640581,ntn_adv_wand_conv_crystals_twin_horse_clock_reel_11022026 – Copy,PAUSED,open_india_mix_creative_230226,120243906879630581,ACTIVE,https://studdmuffyn.com/collections/crystal-clock-copy-1
SM Crystals,120243906971690581,ntn_adv_web_conv_other_frames_reel_230226 – Copy 2,PAUSED,open_india_mix_creative_230226,120243906971680581,ACTIVE,https://studdmuffyn.com/ | https://studdmuffyn.com/collections/kathakali-netram-frame | https://studdmuffyn.com/collections/power-of-trishul | https://studdmuffyn.com/collections/pyrite-owl-the-symbol-of-wealth
SM Crystals,120243952300820581,ds_tof_web_conv_all_mix_creative_230226,ACTIVE,parents_india_mix_creative_230226,120243952300950581,ACTIVE,https://studdmuffyn.com/collections/lapiz-peacock?_ | https://studdmuffyn.com/collections/richi-rich-wealth-power-bracelets?fbclid=fbclid | https://studdmuffyn.com/collections/selenite-recharging-plate?_
SM Crystals,120243952300820581,ds_tof_web_conv_all_mix_creative_230226,ACTIVE,mom_india_mix_creative_230226,120243952300930581,PAUSED,https://studdmuffyn.com/collections/selenite-recharging-plate?_
SM Crystals,120243952300820581,ds_tof_web_conv_all_mix_creative_230226,ACTIVE,home_india_mix_creative_230226,120243952300800581,ACTIVE,https://studdmuffyn.com/collections/lapiz-peacock?_ | https://studdmuffyn.com/collections/selenite-recharging-plate?_
SM Crystals,120244141633600581,ntn_adv_web_conv_mix_creatives_231225 – Copy,PAUSED,adv_india_reel_231225,120244141633630581,ACTIVE,https://studdmuffyn.com/collections/am-pm-skin-care | https://studdmuffyn.com/collections/lapiz-peacock | https://studdmuffyn.com/collections/phus-phus-hair-growth-1
SM Crystals,120244231418430581,ntn_tof_cbo_wanda_conv_crystal_7horsesplate_creatives_partnership_270226 – Copy,PAUSED,open_india_mix_creative_25022026,120244231418500581,ACTIVE,https://studdmuffyn.com/collections/crystal-rectangle-plate
SM Crystals,120244231418430581,ntn_tof_cbo_wanda_conv_crystal_7horsesplate_creatives_partnership_270226 – Copy,PAUSED,open_india_mix_creative_25022026,120244231418500581,ACTIVE,https://studdmuffyn.com/collections/crystal-rectangle-plate
SM Crystals,120244231661270581,ntn_cbo_web_conv_peacock_pyrite_plate_creatives_ex_loc_270226 – Copy 2,PAUSED,open_india_reel_090226,120244231661400581,ACTIVE,https://studdmuffyn.com/collections/lapiz-peacock?_
SM Crystals,120244231661270581,ntn_cbo_web_conv_peacock_pyrite_plate_creatives_ex_loc_270226 – Copy 2,PAUSED,open_india_reel_090226,120244231661390581,ACTIVE,https://studdmuffyn.com/collections/lapiz-peacock?_
SM Crystals,120244231661270581,ntn_cbo_web_conv_peacock_pyrite_plate_creatives_ex_loc_270226 – Copy 2,PAUSED,open_india_reel_090226,120244231661380581,ACTIVE,https://studdmuffyn.com/collections/lapiz-peacock?_
SM Crystals,120244231661270581,ntn_cbo_web_conv_peacock_pyrite_plate_creatives_ex_loc_270226 – Copy 2,PAUSED,open_india_reel_090226,120244231661370581,ACTIVE,https://studdmuffyn.com/collections/lapiz-peacock?_
SM Crystals,120244232400210581,ntn_adv_web_conv_peacock_pyrite_plate_creatives_270226 – Copy,PAUSED,earring_jewellery_india_reel_060326,120244703906690581,ACTIVE,https://studdmuffyn.com/collections/lapiz-peacock?_
SM Crystals,120244232400210581,ntn_adv_web_conv_peacock_pyrite_plate_creatives_270226 – Copy,PAUSED,open_india_reel_090226,120244232400280581,ACTIVE,https://studdmuffyn.com/collections/lapiz-peacock?_
